hex,type,flight,r,t,desc,ownOp,year,alt_baro,alt_geom,gs,track,baro_rate,squawk,emergency,category,nav_qnh,nav_altitude_mcp,nav_heading,lat,lon,nic,rc,seen_pos,version,nic_baro,nac_p,nac_v,sil,sil_type,gva,sda,alert,spi,mlat,tisb,messages,seen,rssi,dst,dir,nav_modes,geom_rate,true_heading,calc_track,time,dbFlags
adbe91,adsb_icao,JBU988  ,N985JT,A321,AIRBUS A-321,JETBLUE AIRWAYS CORP,2017.0,35000,34800.0,,,,,none,A3,,,,36.465546,-104.363022,8,186,0.9,2.0,,,,,perhour,,,0.0,0.0,[],[],1947136656,0.9,-28.7,198.772,171.2,,,,77.0,1742361202.001,
a3df4a,adsb_icao,FFT1471 ,N349FR,A20N,AIRBUS A-320neo,UMB BANK NA TRUSTEE,2019.0,35950,35850.0,382.2,236.85,128.0,,,A3,1012.8,36000.0,,36.166294,-104.192349,8,186,56.813,2.0,1.0,10.0,2.0,3.0,perhour,2.0,3.0,0.0,0.0,[],[],127577923,54.6,-26.9,217.817,169.8,,,,,1742361202.001,
a455c7,adsb_icao,FFT2632 ,N379FR,A20N,AIRBUS A-320neo,BANK OF UTAH TRUSTEE,2021.0,35000,34650.0,455.7,139.99,0.0,3270.0,none,A3,1012.8,35008.0,,38.294403,-103.933761,8,186,0.028,2.0,1.0,10.0,2.0,3.0,perhour,2.0,3.0,0.0,0.0,[],[],130724758,0.0,-15.0,99.77,150.1,,,,,1742361202.001,
a413cb,adsb_icao,XSR362  ,N362AS,E55P,EMBRAER EMB-505 Phenom 300,"EXECUTIVE AIRSHARE LLC, KESSENICH DAVID, KESSENICH COLLEN, GREEN",2016.0,36725,36400.0,381.7,131.92,1408.0,3530.0,none,A2,1012.8,44992.0,125.16,38.583206,-103.888868,8,186,0.257,2.0,1.0,10.0,3.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],29427414,0.0,-21.9,86.293,143.2,,,,,1742361202.001,
0c2082,adsb_icao,CMP477  ,HP-1826CMP,B738,BOEING 737-800,,,25500,25000.0,370.0,133.36,2304.0,3252.0,none,A3,1013.6,32992.0,116.72,39.409728,-103.589844,8,186,0.387,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],31097895,0.3,-21.1,67.763,106.5,,,,,1742361202.001,
a0205c,adsb_icao,SKW5366 ,N107SY,E75L,EMBRAER ERJ-170-200 (long wing),SKYWEST AIRLINES INC,2014.0,35000,34275.0,472.8,15.33,0.0,2760.0,none,A3,1013.6,35008.0,,43.063101,-103.426666,8,186,0.316,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],98129777,0.2,-7.5,211.618,18.9,"['autopilot', 'vnav', 'tcas']",,,,1742361202.001,
adbaca,adsb_icao,JBU111  ,N984JB,A321,AIRBUS A-321,JETBLUE AIRWAYS CORP,2017.0,36000,35525.0,425.1,264.33,0.0,1737.0,none,A3,1013.6,36000.0,0.0,40.257724,-103.394956,8,186,0.422,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],222900529,0.1,-11.8,79.709,66.5,,,,,1742361202.001,
a23b5c,adsb_icao,N243CF  ,N243CF,F2TH,,2BAR AVIATION LLC,2011.0,32350,31800.0,467.4,328.38,-2048.0,534.0,none,A2,1013.6,9024.0,,38.136897,-103.387736,8,186,0.209,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],578385,0.0,-20.4,121.886,141.6,"['autopilot', 'vnav', 'tcas']",,,,1742361202.001,
a0fd0f,adsb_icao,USC55   ,N163CK,LJ35,LEARJET 35,KALITTA CHARTERS LLC,1978.0,18200,17750.0,420.0,263.16,,6737.0,none,A1,,,,39.715762,-103.347656,9,75,0.055,2.0,0.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],21030917,0.0,-14.3,75.865,90.5,,-2432.0,,,1742361202.001,
a8102a,adsb_icao,UAL1792 ,N61898,B739,BOEING 737-900,UNITED AIRLINES INC,2016.0,28500,28000.0,426.0,254.76,-2688.0,3034.0,none,A3,1013.6,11008.0,248.2,40.324433,-103.187089,8,186,0.268,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],122280623,0.0,-14.6,90.037,66.5,,,,,1742361202.001,
a4e876,adsb_icao,UAL772  ,N415UA,A320,AIRBUS A-320,UNITED AIRLINES INC,1994.0,34750,34525.0,473.0,140.32,1216.0,3276.0,none,A3,1012.8,35008.0,,37.576454,-103.173384,8,186,0.209,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],117696159,0.2,-17.9,155.301,146.2,,,,,1742361202.001,
a36a10,adsb_icao,UPS801  ,N319UP,B763,BOEING 767-300,UNITED PARCEL SERVICE CO,1997.0,35025,34450.0,509.0,96.2,0.0,3203.0,none,A5,1012.8,35008.0,92.11,39.672608,-102.889099,8,186,0.268,2.0,1.0,10.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],75168046,0.0,-15.0,97.139,91.7,"['vnav', 'tcas']",,,,1742361202.001,
a3615f,adsb_icao,FFT4855 ,N317FR,A20N,AIRBUS A-320neo,WELLS FARGO TRUST CO NA TRUSTEE,2017.0,37975,37775.0,453.7,310.89,0.0,7347.0,none,A3,1012.8,12000.0,,38.398132,-102.831096,8,186,0.257,2.0,1.0,10.0,2.0,3.0,perhour,2.0,3.0,0.0,0.0,[],[],125538479,0.2,-27.7,128.895,128.0,,,,,1742361202.001,
abbce5,adsb_icao,SWA8510 ,N8554X,B738,BOEING 737-800,SOUTHWEST AIRLINES CO,2017.0,32000,31425.0,432.0,255.93,64.0,2626.0,none,A3,1013.6,11008.0,262.27,40.410787,-102.742892,8,186,0.492,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],127877419,0.0,-15.6,110.847,67.9,,,,,1742361202.001,
a03fff,adsb_icao,AAL662  ,N115NN,A321,AIRBUS A-321,AMERICAN AIRLINES INC,2014.0,31975,31525.0,454.1,313.39,0.0,570.0,none,A3,,12000.0,0.0,38.042349,-102.45163,8,186,0.846,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],116938702,0.0,-28.3,156.379,129.9,,,,,1742361202.001,
ad0562,adsb_icao,SWA561  ,N938WN,B737,BOEING 737-700,SOUTHWEST AIRLINES CO,2009.0,37900,37575.0,500.1,79.05,640.0,3256.0,none,A3,1013.6,39008.0,71.72,40.265218,-102.226909,8,186,0.028,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],142358785,0.0,-18.3,130.96,75.2,,,,,1742361202.001,
a2dd97,adsb_icao,N284HS  ,N284HS,C560,CESSNA 560 Citation Ultra,COBBLESTONE AVIATION LLC,1995.0,40000,39650.0,361.5,259.16,-64.0,3636.0,none,A1,1013.6,40000.0,251.02,43.027023,-102.206791,9,75,0.316,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],7616124,0.3,-14.0,233.828,31.5,,,,,1742361202.001,8.0
aa7952,adsb_icao,EJA774  ,N774QS,CL35,BOMBARDIER BD-100 Challenger 350,"NETJETS SALES INC, LAL AIR INC, SHOEMAKER JOHN, CACHAJET LLC, ST",2015.0,41000,41400.0,572.7,61.65,,734.0,none,A2,1012.8,40992.0,69.61,36.332245,-101.996784,8,186,0.209,2.0,1.0,11.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],44521065,0.2,-26.2,248.724,144.4,,-64.0,,,1742361202.001,
a4dd8f,adsb_icao,SWA117  ,N412WN,B737,BOEING 737-700,SOUTHWEST AIRLINES CO,2001.0,41000,41075.0,479.4,134.66,64.0,3223.0,none,A3,1013.6,40992.0,120.23,38.808366,-101.65564,8,186,0.64,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],126083333,0.1,-25.1,164.747,108.8,,,,,1742361202.001,
407cd1,adsb_icao,BAW3PB  ,G-XWBL,A35K,AIRBUS A-350-1000,,,37000,36800.0,562.2,58.83,0.0,2652.0,none,A5,1013.6,36992.0,53.44,38.791514,-101.598816,8,186,0.687,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],131377630,0.3,-26.2,167.592,108.8,,,,,1742361202.001,
a2e28f,adsb_icao,SWA1364 ,N285WN,B737,BOEING 737-700,SOUTHWEST AIRLINES CO,2007.0,37000,36500.0,493.3,63.9,64.0,3207.0,none,A3,1013.6,36992.0,42.89,42.031084,-101.49534,8,186,0.922,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],137623475,0.2,-24.5,209.974,47.9,,,,,1742361202.001,
a76df8,adsb_icao,AAL2402 ,N578UW,A321,AIRBUS A-321,AMERICAN AIRLINES INC,2014.0,34000,33550.0,472.9,321.09,-64.0,2312.0,none,A3,1013.6,34016.0,,39.885213,-101.287476,8,186,0.055,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],123898872,0.0,-22.9,170.986,85.9,,,,,1742361202.001,
a06435,adsb_icao,SKW4755 ,N124SY,E75L,EMBRAER ERJ-170-200 (long wing),SKYWEST AIRLINES INC,2014.0,29000,28550.0,426.0,110.9,0.0,,,A3,1013.6,29024.0,,38.80307,-101.042633,8,186,22.056,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],107343139,13.3,-32.1,191.887,105.8,"['autopilot', 'vnav', 'tcas']",,,,1742361202.001,
abc07b,adsb_icao,SWA4509 ,N8563Z,B738,BOEING 737-800,SOUTHWEST AIRLINES CO,2018.0,38000,37725.0,406.6,257.5,-64.0,1755.0,none,A3,1013.6,38016.0,253.12,40.763443,-100.794434,8,186,0.514,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],125131039,0.3,-19.9,201.844,70.9,,,,,1742361202.001,
a94b48,adsb_icao,UAL2071 ,N69830,B739,BOEING 737-900,UNITED AIRLINES INC,2014.0,36000,35600.0,411.9,263.17,0.0,6545.0,none,A3,1013.6,36000.0,255.94,41.14975,-100.297791,8,186,0.301,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],124083316,0.3,-3.4,230.495,66.9,,,,,1742361202.001,
aab0ba,adsb_icao,SWA1954 ,N7881A,B737,BOEING 737-700,WELLS FARGO TRUST CO NA TRUSTEE,2008.0,41000,41025.0,500.7,94.7,0.0,3535.0,none,A3,1013.6,40992.0,90.7,39.626755,-100.244995,8,186,0.119,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],130293523,0.1,-12.7,219.342,90.2,,,,,1742361202.001,
4b1920,adsb_icao,SWR41G  ,HB-JNK,B77W,BOEING 777-300ER,,,33025,32800.0,564.5,54.23,-128.0,7375.0,none,A5,1012.8,32992.0,49.22,37.964747,-100.198298,8,186,0.766,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],82811248,0.4,-26.2,248.053,113.9,,,,,1742361202.001,
aa7ec3,adsb_icao,UAL2294 ,N77559,B39M,BOEING 737 MAX 9,UNITED AIRLINES INC,2023.0,38000,37775.0,406.8,266.48,-64.0,512.0,none,A3,1013.6,38016.0,257.34,40.828308,-99.803894,8,186,0.301,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],143889402,0.2,-4.9,246.342,72.9,,,,,1742361202.001,
aac7ab,adsb_icao,JBU72   ,N794JB,A320,AIRBUS A-320,JETBLUE AIRWAYS CORP,2011.0,32550,31825.0,468.0,79.41,896.0,6015.0,none,A3,1013.6,35008.0,0.0,41.264835,-109.899861,8,186,1.222,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],107415183,1.0,-34.0,242.09,293.8,,,,,1742361212.001,
aa72f5,adsb_icao,SWA4297 ,N7721E,B737,BOEING 737-700,SOUTHWEST AIRLINES CO,2006.0,38000,37700.0,423.4,248.53,64.0,3272.0,none,A3,1013.6,38016.0,241.17,38.381241,-109.719232,8,186,0.276,2.0,1.0,10.0,2.0,3.0,perhour,,,0.0,0.0,[],[],122516921,0.3,-29.0,235.02,251.2,,,,,1742361212.001,
a081ca,adsb_icao,UAL702K ,N13138,B752,BOEING 757-200,UNITED AIRLINES INC,1999.0,40000,39525.0,416.0,244.67,0.0,7117.0,none,A4,1013.6,40000.0,238.36,38.778717,-108.729898,8,186,0.044,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],142376306,0.0,-23.6,183.147,252.8,,,,,1742361212.001,
4b191e,adsb_icao,,HB-JNI,B77W,BOEING 777-300ER,,,33000,,,,,,,A5,,,,42.809298,-108.675123,8,186,1.596,0.0,,8.0,,2.0,perhour,,,0.0,0.0,[],[],84565939,1.6,-18.7,248.189,319.2,,,,71.0,1742361212.001,
a97c9a,adsb_icao,FFT1821 ,N710FR,A321,AIRBUS A-321,WILMINGTON TRUST CO TRUSTEE,2016.0,34000,33525.0,417.4,251.57,-64.0,4175.0,none,A3,1012.8,34016.0,,38.05422,-108.656158,8,186,0.044,2.0,1.0,10.0,2.0,3.0,perhour,2.0,3.0,0.0,0.0,[],[],111520618,0.0,-20.6,198.917,240.6,,,,,1742361212.001,
a5ca89,adsb_icao,SWA1313 ,N472WN,B737,BOEING 737-700,SOUTHWEST AIRLINES CO,2004.0,40000,39875.0,407.2,265.63,-64.0,7130.0,none,A3,1013.6,40000.0,255.23,37.457382,-108.27751,8,186,0.513,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],121063955,0.0,-23.7,206.274,229.4,,,,,1742361212.001,
a47cd1,adsb_icao,ATN3388 ,N389AZ,B763,BOEING 767-300,CARGO AIRCRAFT MANAGEMENT INC,1995.0,38000,37675.0,427.7,247.45,0.0,6715.0,none,A5,1013.6,38016.0,241.88,38.441437,-108.188344,8,186,0.276,2.0,1.0,10.0,2.0,3.0,perhour,2.0,3.0,0.0,0.0,[],[],67750861,0.0,-16.1,168.157,243.4,,,,,1742361212.001,
ab38a1,adsb_icao,DAL656  ,N822DN,B739,BOEING 737-900,DELTA AIR LINES INC,2014.0,36000,35525.0,418.2,265.75,64.0,3142.0,none,A3,1013.6,36000.0,255.94,39.018456,-108.141663,8,186,0.044,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],136165377,0.0,-25.3,152.511,254.5,,,,,1742361212.001,
a1ce99,adsb_icao,JBU1723 ,N2151J,A21N,AIRBUS A-321neo,JETBLUE AIRWAYS CORP,2023.0,34000,33725.0,409.9,250.33,-64.0,2604.0,none,A3,1013.6,34016.0,0.0,37.207062,-108.077466,8,186,0.751,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],163258148,0.3,-17.4,210.145,224.6,,,,,1742361212.001,
a28ee7,adsb_icao,SWA4066 ,N264LV,B737,BOEING 737-700,SOUTHWEST AIRLINES CO,2007.0,38000,37375.0,431.1,304.8,64.0,1430.0,none,A3,1013.6,38016.0,291.09,42.71624,-107.660331,8,186,0.462,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],126801170,0.5,-3.4,215.606,326.9,,,,,1742361212.001,
abd204,adsb_icao,SWA2380 ,N8606C,B738,BOEING 737-800,UMB BANK NA TRUSTEE,,37975,37750.0,397.6,252.89,-64.0,6234.0,none,A3,1013.6,38016.0,248.91,37.865078,-107.60368,8,186,0.513,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],132181478,0.5,-21.8,166.175,228.2,,,,,1742361212.001,
a01fee,adsb_icao,AAL300  ,N107NN,A321,AIRBUS A-321,UMB BANK N A TRUSTEE,2014.0,32000,31625.0,409.5,251.34,0.0,7153.0,none,A3,,32000.0,0.0,36.912666,-107.494653,8,186,0.93,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],232821583,0.0,-18.5,206.675,215.6,,,,,1742361212.001,
ab741e,adsb_icao,UAL1325 ,N837UA,A319,AIRBUS A-319,UNITED AIRLINES INC,2001.0,36000,35400.0,442.0,291.92,0.0,3542.0,none,A3,1012.8,36000.0,,41.781281,-107.297162,8,186,0.215,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],122890015,0.0,-26.8,161.365,320.2,,,,,1742361212.001,
accb50,adsb_icao,SWA2089 ,N923WN,B737,BOEING 737-700,SOUTHWEST AIRLINES CO,2008.0,40000,39675.0,390.2,265.59,-64.0,1417.0,none,A3,1013.6,40000.0,350.16,39.744578,-107.283264,8,186,0.177,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],121250210,0.1,-19.2,105.86,270.9,,,,,1742361212.001,
4caa40,adsb_icao,EIN950  ,EI-EIM,A333,AIRBUS A-330-300,,,35000,34325.0,494.8,36.45,0.0,1061.0,none,A5,1012.8,35008.0,,42.524399,-106.995913,8,186,1.085,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],77172105,0.2,-8.0,190.237,332.2,,,,,1742361212.001,
a19f29,adsb_icao,SWA2643 ,N203WN,B737,BOEING 737-700,SOUTHWEST AIRLINES CO,2005.0,38300,37925.0,413.1,259.4,1280.0,6557.0,none,A3,1013.6,40000.0,248.91,39.554031,-106.629002,8,186,0.286,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],125634588,0.1,-18.3,76.57,262.2,,,,,1742361212.001,
a45210,adsb_icao,FFT2142 ,N378FR,A20N,AIRBUS A-320neo,BANK OF UTAH TRUSTEE,2021.0,28750,28275.0,437.2,43.33,-1024.0,731.0,none,A3,1012.8,27008.0,,38.594604,-106.556576,8,186,0.941,2.0,1.0,10.0,2.0,3.0,perhour,2.0,3.0,0.0,0.0,[],[],137521627,0.3,-28.9,100.193,227.2,,,,,1742361212.001,
a553ce,adsb_icao,UAL1303 ,N442UA,A320,AIRBUS A-320,UNITED AIRLINES INC,1998.0,35775,35175.0,432.9,289.15,1408.0,3226.0,none,A3,1012.8,36000.0,,41.528367,-106.510088,8,186,0.215,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],108608559,0.2,-20.1,127.808,327.7,,,,,1742361212.001,
ac0c41,adsb_icao,SWA3762 ,N8757L,B38M,BOEING 737 MAX 8,SOUTHWEST AIRLINES CO,2022.0,27000,26550.0,426.6,43.39,-256.0,2611.0,none,A3,1013.6,11008.0,28.12,38.710793,-106.419434,8,186,0.061,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],114614453,0.1,-19.1,90.725,227.6,,,,,1742361212.001,
a1be79,adsb_icao,AAY711  ,N211NV,A320,AIRBUS A-320,SUNRISE ASSET MANAGEMENT LLC,2013.0,35975,35775.0,381.5,243.03,128.0,6534.0,none,A3,1012.8,36000.0,,36.162523,-106.387336,8,186,0.12,2.0,1.0,9.0,1.0,3.0,perhour,2.0,3.0,0.0,0.0,[],[],119210026,0.1,-15.8,224.693,197.6,,,,,1742361212.001,
a808d7,adsb_icao,ATN3453 ,N617AZ,B763,BOEING 767-300,AMAZON.COM SERVICES LLC,2001.0,36000,35350.0,428.7,273.34,-64.0,3233.0,none,A5,1013.6,36000.0,264.38,40.006851,-106.351196,8,186,0.501,2.0,1.0,10.0,2.0,3.0,perhour,2.0,3.0,0.0,0.0,[],[],87186625,0.2,-20.0,64.735,284.8,,,,,1742361212.001,
a1427f,adsb_icao,AAL509  ,N180US,A321,AIRBUS A-321,WILMINGTON TRUST CO TRUSTEE,2001.0,27975,27525.0,401.4,294.59,64.0,501.0,none,A3,1013.6,28000.0,0.0,36.023712,-106.098061,8,186,0.147,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],119245912,0.1,-19.9,229.166,193.6,,,,,1742361212.001,
ad4cf2,adsb_icao,SWA4588 ,N956WN,B737,BOEING 737-700,SOUTHWEST AIRLINES CO,2011.0,38000,37775.0,424.5,247.42,0.0,1707.0,none,A3,1013.6,38016.0,241.17,37.969309,-106.094911,8,186,0.286,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],144722990,0.3,-19.8,118.151,206.3,,,,,1742361212.001,
a022c4,adsb_icao,DAL2103 ,N108DN,A321,AIRBUS A-321,DELTA AIR LINES INC,2021.0,36025,35475.0,434.8,244.67,-64.0,3630.0,none,A3,1012.8,36000.0,,40.767014,-106.037292,8,186,0.009,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],162738587,0.0,-18.7,78.166,322.5,,,,,1742361212.001,
ac3adf,adsb_icao,SWA1785 ,N8875B,B38M,BOEING 737 MAX 8,SOUTHWEST AIRLINES CO,2023.0,32150,31525.0,385.8,273.72,3008.0,1433.0,none,A3,1013.6,40000.0,260.16,39.991699,-106.032898,8,186,0.422,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],144936456,0.0,-18.8,50.382,287.8,,,,,1742361212.001,
ad08bd,adsb_icao,SKW5802 ,N939SW,CRJ2,BOMBARDIER Regional Jet CRJ-200,SKYWEST AIRLINES INC,2003.0,26700,26150.0,464.1,318.58,,5110.0,none,A2,1012.8,12000.0,,41.919342,-105.929739,8,186,0.215,2.0,1.0,10.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],58949848,0.2,-21.1,137.679,342.2,,-2176.0,,,1742361212.001,
a5ae2f,adsb_icao,SWA706  ,N465WN,B737,BOEING 737-700,SOUTHWEST AIRLINES CO,2004.0,27850,27350.0,433.6,263.78,2112.0,2761.0,none,A3,1013.6,38016.0,260.86,39.851322,-105.826233,8,186,0.204,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],121916250,0.0,-13.6,39.146,280.2,,,,,1742361212.001,
ac249e,adsb_icao,,N8815L,B38M,BOEING 737 MAX 8,SOUTHWEST AIRLINES CO,2021.0,37975,38075.0,419.5,258.45,64.0,,,A3,1013.6,38016.0,255.23,36.048703,-105.660777,8,186,0.147,0.0,1.0,8.0,2.0,2.0,perhour,,,0.0,0.0,[],[],130740081,0.1,-21.1,223.843,188.4,,,,,1742361212.001,
a75634,adsb_icao,DAL781  ,N572DT,A21N,AIRBUS A-321neo,DELTA AIR LINES INC,2024.0,37975,37775.0,426.4,263.94,0.0,2105.0,none,A3,1012.8,38016.0,,38.58026,-105.620239,8,186,0.061,2.0,1.0,10.0,1.0,3.0,perhour,2.0,3.0,0.0,0.0,[],[],101065110,0.1,-24.0,75.511,203.1,,,,,1742361212.001,
a40817,adsb_icao,JTL359  ,N359V,CL60,BOMBARDIER CL-600 Challenger,VALMONT INDUSTRIES INC,1997.0,37000,36400.0,498.1,88.96,,6054.0,none,A5,1013.6,36992.0,71.02,41.57666,-105.585917,8,186,0.009,2.0,1.0,10.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],13852756,0.0,-14.2,113.609,346.4,,0.0,,,1742361212.001,8.0
ab5f87,adsb_icao,SWA3386 ,N8318F,B738,BOEING 737-800,UMB BANK NA TRUSTEE,2012.0,22350,21950.0,352.7,275.69,1984.0,676.0,none,A3,1013.6,26016.0,265.78,39.948151,-105.335915,8,186,0.215,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],105420944,0.0,-7.1,20.279,308.3,,,,,1742361212.001,
a752b3,adsb_icao,LXJ571  ,N571FX,CL30,BOMBARDIER BD-100 Challenger 300,FLEXJET LLC,2014.0,44975,45250.0,517.0,66.76,,1623.0,none,A2,1012.8,44992.0,56.25,37.175081,-105.211407,8,186,0.686,2.0,1.0,11.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],408875,0.7,-16.1,154.301,183.9,,64.0,,,1742361212.001,
a66a84,adsb_icao,SKW6418 ,N512SY,E75L,EMBRAER ERJ-170-200 (long wing),SKYWEST AIRLINES INC,2021.0,16525,16300.0,336.3,246.33,1984.0,1453.0,none,A3,1010.4,23008.0,,39.730911,-105.081004,8,186,0.204,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],107611795,0.2,-12.4,4.217,263.3,"['vnav', 'tcas']",,,,1742361212.001,
a5aa1c,adsb_icao,SKW5085 ,N464SW,CRJ2,BOMBARDIER Regional Jet CRJ-200,SKYWEST AIRLINES INC,2003.0,27500,27000.0,422.9,352.25,,5177.0,none,A2,1012.8,30016.0,,41.403328,-104.97609,8,186,0.009,2.0,1.0,10.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],56369844,0.0,-15.5,99.917,0.4,,960.0,,,1742361212.001,
a95d32,adsb_icao,NKS108  ,N702NK,A21N,AIRBUS A-321neo,WILMINGTON TRUST CO TRUSTEE,2023.0,37050,36975.0,521.2,73.62,64.0,6754.0,none,A3,1012.8,36992.0,,37.122299,-104.88367,8,186,0.671,2.0,1.0,10.0,2.0,3.0,perhour,2.0,3.0,0.0,0.0,[],[],102211397,0.7,-22.1,157.2,178.1,,,,,1742361212.001,
abdd09,adsb_icao,SWA1250 ,N8635F,B738,BOEING 737-800,SOUTHWEST AIRLINES CO,2014.0,25400,24875.0,402.1,215.59,2560.0,2701.0,none,A3,1013.6,32000.0,203.91,39.358566,-104.863427,8,186,0.161,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],134106148,0.0,-12.9,23.596,165.5,,,,,1742361212.001,
a1ae05,adsb_icao,SWA345  ,N207WN,B737,BOEING 737-700,SOUTHWEST AIRLINES CO,2005.0,11125,10925.0,337.0,227.89,3072.0,3271.0,none,A3,1011.2,23008.0,352.97,39.808914,-104.8568,8,186,0.422,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],134731762,0.2,-7.3,7.448,55.8,,,,,1742361212.001,
aded25,adsb_icao,FDX1332 ,N997FD,B752,BOEING 757-200,FEDERAL EXPRESS CORP,,ground,,1.4,,,1440.0,none,A4,,,,38.814034,-104.720856,8,186,0.377,2.0,,9.0,1.0,3.0,perhour,,2.0,,,[],[],30835644,0.4,-12.7,56.942,167.2,,,2.81,,1742361212.001,
a2396e,adsb_icao,SWA3359 ,N242WN,B737,BOEING 737-700,SOUTHWEST AIRLINES CO,2006.0,ground,,0.0,,,1462.0,none,A3,,,,38.799477,-104.703872,8,186,7.214,2.0,,10.0,2.0,3.0,perhour,,2.0,,,[],[],128115883,0.1,-3.0,57.971,166.6,,,0.0,,1742361212.001,
ac523c,adsb_icao,UAL1823 ,N893UA,A319,AIRBUS A-319,UMB BANK NA TRUSTEE,2006.0,5975,5850.0,152.0,0.38,3008.0,1465.0,none,A3,1012.0,23008.0,,39.880604,-104.696228,8,186,0.215,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],90271726,0.0,-15.3,16.001,57.9,,,,,1742361212.001,
a2479f,adsb_icao,SKW4660 ,N246PS,CRJ2,BOMBARDIER Regional Jet CRJ-200,SKYWEST AIRLINES INC,2004.0,8225,8050.0,149.0,0.77,,5167.0,none,A2,1008.0,8992.0,,38.643199,-104.686279,8,186,0.147,2.0,1.0,10.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],9860572,0.0,-7.7,67.308,167.8,,64.0,,,1742361212.001,
